263	425	3
298	449	3
177	426	3
173	477	3
177	360	3
156	276	3
177	392	3
142	245	3
156	617	3
320	185	3
263	385	3
142	399	3
263	26	3
177	390	3
147	278	3
156	521	3
147	679	3
173	359	3
222	205	3
140	511	3
140	516	3
156	145	3
263	32	3
150	293	3
173	641	3
150	353	3
177	646	3
173	648	3
147	144	3
177	226	3
140	608	3
147	444	3
140	127	3
150	477	3
177	197	3
150	310	3
263	619	3
140	668	3
320	342	3
177	522	3
177	582	3
150	436	3
147	388	3
150	191	3
177	532	3
205	274	3
150	492	3
177	457	3
263	229	3
205	148	3
147	369	3
263	414	3
173	305	3
156	302	3
156	608	3
173	444	3
147	646	3
205	481	3
380	498	3
156	534	3
156	349	3
140	155	3
156	677	3
177	253	3
173	326	3
147	181	3
140	32	3
142	494	3
205	612	3
177	508	3
173	471	3
156	168	3
177	454	3
156	124	3
147	202	3
140	547	3
205	537	3
177	603	3
205	533	3
156	260	3
140	350	3
177	541	3
156	439	3
173	580	3
177	128	3
156	319	3
142	343	3
156	493	3
156	334	3
156	326	3
150	399	3
205	426	3
150	478	3
147	528	3
205	366	3
298	310	3
150	635	3
173	293	3
205	189	3
205	476	3
150	649	3
140	422	3
177	545	3
147	529	3
156	111	3
150	212	3
156	221	3
142	634	3
147	169	3
225	384	3
177	488	3
173	232	3
173	450	3
142	359	3
177	551	3
147	418	3
150	568	3
205	388	3
150	545	3
225	342	3
150	249	3
177	399	3
177	458	3
140	386	3
156	159	3
177	595	3
205	681	3
142	250	3
205	241	3
191	286	3
205	567	3
147	467	3
147	541	3
156	524	3
177	273	3
140	496	3
173	408	3
142	289	3
156	389	3
156	116	3
298	605	3
173	179	3
142	467	3
177	568	3
173	603	3
156	567	3
150	530	3
156	241	3
156	430	3
156	26	3
298	403	3
205	514	3
156	55	3
145	146	3
147	538	3
197	221	3
142	148	3
147	470	3
173	373	3
320	262	3
263	163	3
142	308	3
150	678	3
142	183	3
156	455	3
147	389	3
140	29	3
177	293	3
140	202	3
177	575	3
147	493	3
140	35	3
263	572	3
205	228	3
156	665	3
177	201	3
142	661	3
205	622	3
147	484	3
173	435	3
150	518	3
173	267	3
147	304	3
177	556	3
205	561	3
156	575	3
150	324	3
140	426	3
205	55	3
156	237	3
147	575	3
156	502	3
140	635	3
177	268	3
142	145	3
140	475	3
191	313	3
147	256	3
177	618	3
147	228	3
150	551	3
150	638	3
263	516	3
205	330	3
150	599	3
320	449	3
140	309	3
177	382	3
298	217	3
156	295	3
205	310	3
147	548	3
290	79	3
320	624	3
150	486	3
298	301	3
156	293	3
147	578	3
150	179	3
140	178	3
205	601	3
205	397	3
408	409	3
205	680	3
290	299	3
142	374	3
142	278	3
150	420	3
156	172	3
140	128	3
150	356	3
150	260	3
150	149	3
140	543	3
140	289	3
147	395	3
177	210	3
150	428	3
205	307	3
156	373	3
142	433	3
173	155	3
191	655	3
156	212	3
142	492	3
142	306	3
191	403	3
150	460	3
150	189	3
140	249	3
150	458	3
173	633	3
147	430	3
156	583	3
147	201	3
140	331	3
142	332	3
156	165	3
263	210	3
156	391	3
225	598	3
197	449	3
263	530	3
150	368	3
177	609	3
173	510	3
173	176	3
225	307	3
177	331	3
177	295	3
150	289	3
142	351	3
156	325	3
173	178	3
177	387	3
147	342	3
142	621	3
205	470	3
142	488	3
263	649	3
147	667	3
140	461	3
173	438	3
173	649	3
140	602	3
147	262	3
177	375	3
150	579	3
205	279	3
173	273	3
140	649	3
150	247	3
150	446	3
142	124	3
177	147	3
147	281	3
156	283	3
173	417	3
150	262	3
177	415	3
320	310	3
156	425	3
140	213	3
150	457	3
147	26	3
147	506	3
177	35	3
140	305	3
298	228	3
263	442	3
177	228	3
156	415	3
177	601	3
147	546	3
142	334	3
263	72	3
156	362	3
263	316	3
150	357	3
205	434	3
205	539	3
142	172	3
173	551	3
156	436	3
150	506	3
177	438	3
156	199	3
156	520	3
173	440	3
142	456	3
156	393	3
145	624	3
205	158	3
177	517	3
142	262	3
150	322	3
191	148	3
156	242	3
156	286	3
177	634	3
177	276	3
263	338	3
205	303	3
263	273	3
156	130	3
173	26	3
173	261	3
142	410	3
177	478	3
177	174	3
173	431	3
177	168	3
156	517	3
173	250	3
177	534	3
177	124	3
140	573	3
177	353	3
177	417	3
177	498	3
140	302	3
222	142	3
142	231	3
147	357	3
156	304	3
205	640	3
177	519	3
142	76	3
156	440	3
263	586	3
150	418	3
173	312	3
263	306	3
145	499	3
320	486	3
156	357	3
142	611	3
156	630	3
150	332	3
177	318	3
177	384	3
142	646	3
150	142	3
173	493	3
205	147	3
156	447	3
150	493	3
147	212	3
263	331	3
156	466	3
156	433	3
142	395	3
218	197	3
140	646	3
140	504	3
150	242	3
150	386	3
173	402	3
147	295	3
140	546	3
177	348	3
177	183	3
156	126	3
177	189	3
298	198	3
173	288	3
177	198	3
298	342	3
173	323	3
156	84	3
263	494	3
142	387	3
205	261	3
177	150	3
205	238	3
156	547	3
177	539	3
150	318	3
150	343	3
150	397	3
173	342	3
205	439	3
150	510	3
140	401	3
205	169	3
156	59	3
263	614	3
145	486	3
147	44	3
263	488	3
320	605	3
142	368	3
218	250	3
177	160	3
156	261	3
156	231	3
173	131	3
142	424	3
142	323	3
263	337	3
147	183	3
156	419	3
263	348	3
156	166	3
147	336	3
142	389	3
205	207	3
142	431	3
142	109	3
142	678	3
147	403	3
298	444	3
140	555	3
140	352	3
142	116	3
147	584	3
140	407	3
147	335	3
177	484	3
173	212	3
147	498	3
142	198	3
177	176	3
263	214	3
142	609	3
140	435	3
156	486	3
142	294	3
218	145	3
156	281	3
197	279	3
150	374	3
173	414	3
156	317	3
173	480	3
140	111	3
142	391	3
156	480	3
142	649	3
147	454	3
205	319	3
205	150	3
142	420	3
156	438	3
142	286	3
150	351	3
173	553	3
156	581	3
177	633	3
140	267	3
150	504	3
173	381	3
173	499	3
150	454	3
140	198	3
173	95	3
156	443	3
147	313	3
156	641	3
177	149	3
142	397	3
205	420	3
150	245	3
191	434	3
142	562	3
142	293	3
191	349	3
142	257	3
205	235	3
197	403	3
660	390	3
142	428	3
156	538	3
218	498	3
156	692	3
191	621	3
156	484	3
140	518	3
173	186	3
205	272	3
173	213	3
177	204	3
140	358	3
156	347	3
147	154	3
205	326	3
205	522	3
205	502	3
156	167	3
142	597	3
140	603	3
173	44	3
156	369	3
147	234	3
205	271	3
205	243	3
147	500	3
177	310	3
142	167	3
298	241	3
140	357	3
191	294	3
205	172	3
142	552	3
150	395	3
205	363	3
142	163	3
263	343	3
156	127	3
150	306	3
150	575	3
205	684	3
140	310	3
177	581	3
156	367	3
156	631	3
142	567	3
150	375	3
177	424	3
140	392	3
197	499	3
156	162	3
177	649	3
147	305	3
205	295	3
150	473	3
205	260	3
173	547	3
177	396	3
156	128	3
205	314	3
147	609	3
205	688	3
147	563	3
150	481	3
150	235	3
142	242	3
147	84	3
298	238	3
177	408	3
140	406	3
150	459	3
156	586	3
508	455	3
147	79	3
156	249	3
150	490	3
177	280	3
140	667	3
320	295	3
173	278	3
173	424	3
140	210	3
177	278	3
156	250	3
173	208	3
140	243	3
147	431	3
156	456	3
177	249	3
156	239	3
173	143	3
140	271	3
177	493	3
173	475	3
173	528	3
140	613	3
156	603	3
173	325	3
156	418	3
205	251	3
380	169	3
156	174	3
150	109	3
177	324	3
142	592	3
205	633	3
197	301	3
173	234	3
177	619	3
177	389	3
150	328	3
177	159	3
173	646	3
177	84	3
147	481	3
177	332	3
263	289	3
150	573	3
156	595	3
191	304	3
218	568	3
142	590	3
173	332	3
142	160	3
205	124	3
225	226	3
140	360	3
140	447	3
177	259	3
173	511	3
142	415	3
177	590	3
156	548	3
173	183	3
177	440	3
173	324	3
140	641	3
177	606	3
145	195	3
156	306	3
191	420	3
177	327	3
177	186	3
147	427	3
191	582	3
177	416	3
177	580	3
140	181	3
263	200	3
156	375	3
177	283	3
147	174	3
150	592	3
140	262	3
263	506	3
156	446	3
191	489	3
205	280	3
142	501	3
147	330	3
156	386	3
263	95	3
320	498	3
147	497	3
156	213	3
197	185	3
156	257	3
298	185	3
140	234	3
140	571	3
150	402	3
150	525	3
205	403	3
156	170	3
147	628	3
142	601	3
150	261	3
205	486	3
140	369	3
263	508	3
140	384	3
140	559	3
150	494	3
147	196	3
147	300	3
140	505	3
177	312	3
156	292	3
177	155	3
173	362	3
222	145	3
147	158	3
147	553	3
142	55	3
263	422	3
140	472	3
150	166	3
140	165	3
150	337	3
177	299	3
320	301	3
147	599	3
177	401	3
150	125	3
177	152	3
177	142	3
298	499	3
205	588	3
177	536	3
177	79	3
156	245	3
205	233	3
140	324	3
140	189	3
140	172	3
150	253	3
205	146	3
156	693	3
320	231	3
191	258	3
150	186	3
150	204	3
150	239	3
140	488	3
177	319	3
205	498	3
177	294	3
142	553	3
147	267	3
150	256	3
142	534	3
140	232	3
142	186	3
173	442	3
140	318	3
156	501	3
156	254	3
142	251	3
150	453	3
140	592	3
142	619	3
191	535	3
380	384	3
140	533	3
140	517	3
263	309	3
140	567	3
140	402	3
156	611	3
150	505	3
150	648	3
173	470	3
140	154	3
156	328	3
205	431	3
140	343	3
218	205	3
150	200	3
156	508	3
147	480	3
177	579	3
147	260	3
177	410	3
205	637	3
173	389	3
150	410	3
263	369	3
142	473	3
140	344	3
156	396	3
156	32	3
142	181	3
142	541	3
156	337	3
142	563	3
191	498	3
150	209	3
147	127	3
140	272	3
147	245	3
142	155	3
147	288	3
150	363	3
263	435	3
140	532	3
156	650	3
173	167	3
142	511	3
205	535	3
147	362	3
177	32	3
150	424	3
320	384	3
177	344	3
156	459	3
177	55	3
147	323	3
205	286	3
156	561	3
147	289	3
173	341	3
173	386	3
140	629	3
173	284	3
147	661	3
150	620	3
150	170	3
142	363	3
197	217	3
177	211	3
140	551	3
173	555	3
156	381	3
177	229	3
156	475	3
140	542	3
263	362	3
205	542	3
140	373	3
156	336	3
142	464	3
140	528	3
142	32	3
156	609	3
140	494	3
142	178	3
156	568	3
177	572	3
140	530	3
205	569	3
147	436	3
142	199	3
173	149	3
140	593	3
147	383	3
142	381	3
150	213	3
173	563	3
156	552	3
173	613	3
177	593	3
263	391	3
142	386	3
177	613	3
150	426	3
147	537	3
140	314	3
173	343	3
156	544	3
263	183	3
140	614	3
197	262	3
173	532	3
156	308	3
147	364	3
140	450	3
177	547	3
150	55	3
150	501	3
147	143	3
173	259	3
147	275	3
205	186	3
177	470	3
147	509	3
142	313	3
156	661	3
147	243	3
142	125	3
205	490	3
147	257	3
156	509	3
142	554	3
142	454	3
263	281	3
156	208	3
177	356	3
150	567	3
177	202	3
205	407	3
156	472	3
156	329	3
150	415	3
147	608	3
147	519	3
147	76	3
150	438	3
205	312	3
177	525	3
197	231	3
150	154	3
156	593	3
177	137	3
147	422	3
142	274	3
147	456	3
142	481	3
147	317	3
205	497	3
140	242	3
156	572	3
147	420	3
150	373	3
142	462	3
173	154	3
156	363	3
140	484	3
142	414	3
147	572	3
205	44	3
147	337	3
156	366	3
142	438	3
263	484	3
140	417	3
177	274	3
140	391	3
150	196	3
140	341	3
140	209	3
147	149	3
156	125	3
177	434	3
205	474	3
263	459	3
156	307	3
156	514	3
177	453	3
173	306	3
320	625	3
173	500	3
156	332	3
173	478	3
263	201	3
140	356	3
147	159	3
177	558	3
142	450	3
147	490	3
142	377	3
150	319	3
177	529	3
150	183	3
142	373	3
177	323	3
197	238	3
263	155	3
147	126	3
660	409	3
263	512	3
147	577	3
142	243	3
173	661	3
147	488	3
140	251	3
142	406	3
140	397	3
140	580	3
156	532	3
173	581	3
173	627	3
147	166	3
140	214	3
142	354	3
142	29	3
156	460	3
147	310	3
140	228	3
173	294	3
218	320	3
173	257	3
150	317	3
156	368	3
156	314	3
263	424	3
147	629	3
147	557	3
177	239	3
663	409	3
150	323	3
156	691	3
177	266	3
145	231	3
147	352	3
145	246	3
140	390	3
197	195	3
205	219	3
197	228	3
140	299	3
298	498	3
156	664	3
150	126	3
150	311	3
177	148	3
140	201	3
147	197	3
142	510	3
197	444	3
177	281	3
156	338	3
173	578	3
140	616	3
147	329	3
290	629	3
191	211	3
263	395	3
177	391	3
156	272	3
177	614	3
147	72	3
156	44	3
177	284	3
140	512	3
150	618	3
177	400	3
205	632	3
205	616	3
150	148	3
140	374	3
150	603	3
173	529	3
177	72	3
197	384	3
150	284	3
140	200	3
173	229	3
173	364	3
191	239	3
140	425	3
173	611	3
173	635	3
177	316	3
147	189	3
142	608	3
140	387	3
173	172	3
177	144	3
205	620	3
173	390	3
263	528	3
156	500	3
140	109	3
142	517	3
140	534	3
177	671	3
263	276	3
298	625	3
205	608	3
408	390	3
205	142	3
173	330	3
263	587	3
140	125	3
156	539	3
177	289	3
150	243	3
145	438	3
147	512	3
173	260	3
177	518	3
147	172	3
142	184	3
147	344	3
140	156	3
173	329	3
156	210	3
140	295	3
173	456	3
263	351	3
263	116	3
177	272	3
205	437	3
197	295	3
191	145	3
140	230	3
173	111	3
173	399	3
142	324	3
150	619	3
142	266	3
156	29	3
140	275	3
177	506	3
147	603	3
150	595	3
147	363	3
290	622	3
150	511	3
156	268	3
150	456	3
150	165	3
140	527	3
156	387	3
173	616	3
147	325	3
150	330	3
156	614	3
150	452	3
147	209	3
173	465	3
140	609	3
263	547	3
205	661	3
156	273	3
150	76	3
177	383	3
205	675	3
173	630	3
173	516	3
142	268	3
147	265	3
177	557	3
156	137	3
145	444	3
205	374	3
177	368	3
142	300	3
142	582	3
147	492	3
177	200	3
177	528	3
173	309	3
156	383	3
150	347	3
147	452	3
140	467	3
150	167	3
156	598	3
173	243	3
177	465	3
197	146	3
147	367	3
140	143	3
140	261	3
156	557	3
147	375	3
142	440	3
147	382	3
156	554	3
150	331	3
150	537	3
173	488	3
263	254	3
147	156	3
263	335	3
173	494	3
147	551	3
140	362	3
173	657	3
140	498	3
173	509	3
156	467	3
140	379	3
140	410	3
177	213	3
173	354	3
173	472	3
156	131	3
205	145	3
140	529	3
156	359	3
156	412	3
142	628	3
191	415	3
156	690	3
142	489	3
147	478	3
177	349	3
205	352	3
142	542	3
140	237	3
142	603	3
142	174	3
173	144	3
147	545	3
205	258	3
156	454	3
177	288	3
147	459	3
177	578	3
142	144	3
263	418	3
147	178	3
150	208	3
145	625	3
140	167	3
147	207	3
173	384	3
147	373	3
173	280	3
173	620	3
140	554	3
147	391	3
156	243	3
263	242	3
205	167	3
177	635	3
140	618	3
150	276	3
197	498	3
177	486	3
147	464	3
263	305	3
298	219	3
147	285	3
156	148	3
156	585	3
177	187	3
150	377	3
156	558	3
147	458	3
177	427	3
156	584	3
173	490	3
173	640	3
173	338	3
142	648	3
205	292	3
263	390	3
140	634	3
263	444	3
191	460	3
205	166	3
147	343	3
263	646	3
263	126	3
177	306	3
263	538	3
147	499	3
140	126	3
177	444	3
147	314	3
298	169	3
177	543	3
156	535	3
177	304	3
173	289	3
142	292	3
173	428	3
147	184	3
140	490	3
205	137	3
147	390	3
205	288	3
173	165	3
156	431	3
177	627	3
177	245	3
263	336	3
173	335	3
142	425	3
140	611	3
173	447	3
140	361	3
147	611	3
191	473	3
197	169	3
150	304	3
145	238	3
173	254	3
177	212	3
205	396	3
205	461	3
142	95	3
142	237	3
263	517	3
177	388	3
263	532	3
156	512	3
263	184	3
177	167	3
142	518	3
156	266	3
156	348	3
147	406	3
142	475	3
218	219	3
142	353	3
147	148	3
156	551	3
191	521	3
177	359	3
147	302	3
150	354	3
142	176	3
205	202	3
150	464	3
150	362	3
156	236	3
147	619	3
173	214	3
147	581	3
156	590	3
173	307	3
177	362	3
205	144	3
140	588	3
173	397	3
147	465	3
147	247	3
177	300	3
177	309	3
263	466	3
150	392	3
140	79	3
156	620	3
145	435	3
205	670	3
177	257	3
173	168	3
177	460	3
173	308	3
205	294	3
147	384	3
263	602	3
140	545	3
173	668	3
177	654	3
156	562	3
156	311	3
263	579	3
156	195	3
147	360	3
320	499	3
218	384	3
147	303	3
177	342	3
147	518	3
173	368	3
263	393	3
156	298	3
150	300	3
140	502	3
140	197	3
150	467	3
156	607	3
177	592	3
177	326	3
177	482	3
150	221	3
177	267	3
263	609	3
177	286	3
173	425	3
320	146	3
173	350	3
142	247	3
142	573	3
191	382	3
177	172	3
156	312	3
150	509	3
205	435	3
177	256	3
191	207	3
197	366	3
150	280	3
177	251	3
191	628	3
177	166	3
177	158	3
140	116	3
177	516	3
147	386	3
140	186	3
147	109	3
150	359	3
140	556	3
173	537	3
150	231	3
156	676	3
173	137	3
191	388	3
173	504	3
173	486	3
177	521	3
156	310	3
147	35	3
142	575	3
140	633	3
205	628	3
205	245	3
263	29	3
140	326	3
142	341	3
177	531	3
173	618	3
147	332	3
147	618	3
177	661	3
140	493	3
408	497	3
140	179	3
145	279	3
147	414	3
147	590	3
205	382	3
173	554	3
205	507	3
147	214	3
205	540	3
173	559	3
140	306	3
147	179	3
177	418	3
173	545	3
147	253	3
150	349	3
147	351	3
173	530	3
147	505	3
140	268	3
150	604	3
263	283	3
173	285	3
150	327	3
150	547	3
263	84	3
156	331	3
173	533	3
173	459	3
177	181	3
147	368	3
263	519	3
177	412	3
177	169	3
191	638	3
147	358	3
142	249	3
173	572	3
177	352	3
142	568	3
140	159	3
142	569	3
156	420	3
150	388	3
156	444	3
156	579	3
177	214	3
156	571	3
177	302	3
140	196	3
173	295	3
145	241	3
156	578	3
156	452	3
142	484	3
177	258	3
173	276	3
177	322	3
142	347	3
177	350	3
140	378	3
150	558	3
150	360	3
263	275	3
140	330	3
205	304	3
147	359	3
140	619	3
156	503	3
177	586	3
147	453	3
147	354	3
142	310	3
140	338	3
142	422	3
142	653	3
147	516	3
140	257	3
150	499	3
142	209	3
156	410	3
177	307	3
156	569	3
142	493	3
197	219	3
150	268	3
177	265	3
177	527	3
150	309	3
173	357	3
205	558	3
156	510	3
147	502	3
205	636	3
191	557	3
147	641	3
173	497	3
177	140	3
140	442	3
150	111	3
205	298	3
205	211	3
177	242	3
140	579	3
142	154	3
177	477	3
173	219	3
177	261	3
263	589	3
147	235	3
205	659	3
218	169	3
147	426	3
263	462	3
140	541	3
156	540	3
173	454	3
205	477	3
142	239	3
140	260	3
173	540	3
177	95	3
177	369	3
156	262	3
156	653	3
177	641	3
263	467	3
147	573	3
150	555	3
140	424	3
142	143	3
140	284	3
147	457	3
147	341	3
142	213	3
177	456	3
156	271	3
142	584	3
142	260	3
147	320	3
197	241	3
173	367	3
142	152	3
142	362	3
140	329	3
142	370	3
177	109	3
205	525	3
140	327	3
177	393	3
140	395	3
177	509	3
173	32	3
205	227	3
191	584	3
177	622	3
177	262	3
145	449	3
147	428	3
140	525	3
150	417	3
140	497	3
173	271	3
177	420	3
191	427	3
173	619	3
147	350	3
142	419	3
140	519	3
142	261	3
177	564	3
140	351	3
140	354	3
142	265	3
140	524	3
140	444	3
150	533	3
156	392	3
140	281	3
156	209	3
142	532	3
177	330	3
298	366	3
150	232	3
177	377	3
142	303	3
177	461	3
147	130	3
205	349	3
147	276	3
150	540	3
263	368	3
298	262	3
156	519	3
298	507	3
222	150	3
263	249	3
191	514	3
177	208	3
173	482	3
173	201	3
145	310	3
142	627	3
177	143	3
173	586	3
156	152	3
263	436	3
320	507	3
147	447	3
205	342	3
150	172	3
140	308	3
140	322	3
177	655	3
263	536	3
142	192	3
177	535	3
150	230	3
150	527	3
173	556	3
142	326	3
142	521	3
150	462	3
205	350	3
150	178	3
147	466	3
205	521	3
145	520	3
142	599	3
156	563	3
177	494	3
191	274	3
205	221	3
177	573	3
147	579	3
205	313	3
173	336	3
173	187	3
263	127	3
177	361	3
156	344	3
150	176	3
150	414	3
142	162	3
150	601	3
156	627	3
147	55	3
147	648	3
150	609	3
173	374	3
147	170	3
142	490	3
147	378	3
140	563	3
147	627	3
298	520	3
145	221	3
147	392	3
156	343	3
156	309	3
150	569	3
156	450	3
140	195	3
173	385	3
142	357	3
140	399	3
140	256	3
147	349	3
142	478	3
205	452	3
150	128	3
150	597	3
156	511	3
142	207	3
173	230	3
140	581	3
156	599	3
205	564	3
140	585	3
205	427	3
205	226	3
147	213	3
150	214	3
150	265	3
147	588	3
140	451	3
150	211	3
173	455	3
156	406	3
142	131	3
147	434	3
205	59	3
147	604	3
147	482	3
205	373	3
173	377	3
147	192	3
156	385	3
140	499	3
150	552	3
191	575	3
150	614	3
142	400	3
205	334	3
147	633	3
147	417	3
263	140	3
205	402	3
142	388	3
150	633	3
177	452	3
145	384	3
298	612	3
320	221	3
147	319	3
147	435	3
147	410	3
140	205	3
156	330	3
150	502	3
142	111	3
140	368	3
298	295	3
173	519	3
177	260	3
263	410	3
156	211	3
147	186	3
177	584	3
205	239	3
205	152	3
145	612	3
156	253	3
150	474	3
173	608	3
173	72	3
173	347	3
140	145	3
147	274	3
147	32	3
177	320	3
150	294	3
140	431	3
140	147	3
173	395	3
177	156	3
205	460	3
177	425	3
156	541	3
173	593	3
173	659	3
150	44	3
142	130	3
173	434	3
218	298	3
156	399	3
205	370	3
140	438	3
147	258	3
263	419	3
156	229	3
205	406	3
205	444	3
147	547	3
156	201	3
177	589	3
142	638	3
147	638	3
147	131	3
177	379	3
156	428	3
142	276	3
197	520	3
173	159	3
156	370	3
150	202	3
140	229	3
150	535	3
263	412	3
177	638	3
150	254	3
177	648	3
263	456	3
263	267	3
147	271	3
197	486	3
156	228	3
147	486	3
205	598	3
197	624	3
140	538	3
142	533	3
205	262	3
147	595	3
150	207	3
140	383	3
263	128	3
156	187	3
147	439	3
140	199	3
205	384	3
150	273	3
142	460	3
156	687	3
150	195	3
147	221	3
263	257	3
140	400	3
150	163	3
177	314	3
147	446	3
147	316	3
156	232	3
156	416	3
150	325	3
140	481	3
142	578	3
147	334	3
140	131	3
173	590	3
173	481	3
225	267	3
147	298	3
142	319	3
173	597	3
263	408	3
177	431	3
177	165	3
142	499	3
140	183	3
156	160	3
177	588	3
173	396	3
173	152	3
147	236	3
142	256	3
156	601	3
205	625	3
263	325	3
142	280	3
147	231	3
173	353	3
156	202	3
205	449	3
150	562	3
298	146	3
142	200	3
147	111	3
150	181	3
177	537	3
173	585	3
140	163	3
147	210	3
150	517	3
177	192	3
205	618	3
156	613	3
140	342	3
263	285	3
156	149	3
142	382	3
147	568	3
177	563	3
140	245	3
263	344	3
177	471	3
205	553	3
147	283	3
205	489	3
177	145	3
177	407	3
140	187	3
147	187	3
156	382	3
177	351	3
177	548	3
150	367	3
140	265	3
142	349	3
177	567	3
173	360	3
205	195	3
145	366	3
177	230	3
320	219	3
